,as_of_date,education,entity_id,gender,label_value,race,score,rank_abs,rank_pct
28572,28572, 10th,28572, Male,0, White,0.744994312961931,6165,0.36892210052205954
29420,29420, Assoc-voc,29420, Male,0, Black,0.7976421161014466,3293,0.6629132971645
13890,13890, HS-grad,13890, Male,0, Asian-Pac-Islander,0.7414261530317866,6307,0.3543863240863957
727,727, Some-college,727, Female,0, White,0.809775258755544,2616,0.7322141467908692
5057,5057, Some-college,5057, Male,0, White,0.6765517550213698,8102,0.17064182618487056
18233,18233, Assoc-acdm,18233, Female,0, White,0.7583048101848278,5585,0.42829358173815124
35,35, 11th,35, Male,0, White,0.8295646629811833,1780,0.8177909714402702
5520,5520, HS-grad,5520, Female,0, Black,0.7945300144032194,3452,0.6466373221414679
26176,26176, Some-college,26176, Male,0, White,0.8130051762447994,2441,0.750127955778483
30096,30096, HS-grad,30096, Male,0, White,0.8488660950371247,1226,0.8745009724639164
1568,1568, Bachelors,1568, Male,0, White,0.7767802398076826,4584,0.5307605691473027
4084,4084, Some-college,4084, Female,0, White,0.8884247880440928,400,0.959054150885454
28636,28636, HS-grad,28636, Male,0, White,0.7996513790907926,3180,0.6744804995393592
8430,8430, Assoc-acdm,8430, Female,0, White,0.757634801148874,5621,0.4246084553178422
5568,5568, Some-college,5568, Male,1, Black,0.20411933686897266,9472,0.03040229296755037
10071,10071, Some-college,10071, Male,0, White,0.7944387724563348,3458,0.6460231344047498
24329,24329, Prof-school,24329, Male,1, White,0.5096300300767447,8860,0.09304944211280586
7690,7690, Doctorate,7690, Male,1, White,0.8159084218152093,2302,0.7643566383457877
7382,7382, Some-college,7382, Male,0, White,0.7530065504291967,5821,0.4041355307605692
1723,1723, Some-college,1723, Male,1, White,0.8112184809931745,2543,0.7396867642542737
29624,29624, Bachelors,29624, Male,0, White,0.700517794952779,7607,0.22131231446412125
2703,2703, 11th,2703, Male,0, White,0.69005176344453,7849,0.1965400757498209
16033,16033, HS-grad,16033, Male,0, White,0.7011914131044843,7593,0.2227454191831303
28949,28949, Some-college,28949, Female,0, White,0.6878826846712793,7895,0.1918313031016481
25532,25532, HS-grad,25532, Male,1, Black,0.8263395206325221,1910,0.8044835704780428
29533,29533, 11th,29533, Male,0, White,0.7896106157386178,3756,0.615518476814413
26165,26165, HS-grad,26165, Female,0, Black,0.8461649308706239,1299,0.8670283550005118
16047,16047, 11th,16047, Male,0, White,0.7267264194243596,6844,0.2994165216501177
5240,5240, Assoc-acdm,5240, Female,0, White,0.7692477380759375,5050,0.4830586549288566
26996,26996, HS-grad,26996, Male,0, White,0.46224626909930255,9005,0.07820657180878288
14670,14670, HS-grad,14670, Male,0, White,0.7826081987538543,4222,0.5678165625959668
10229,10229, HS-grad,10229, Female,0, White,0.8480733809274645,1242,0.8728631384993346
17786,17786, Assoc-voc,17786, Male,1, White,0.4874297553967898,8931,0.08578155389497388
10948,10948, 10th,10948, Male,0, White,0.8147261207340892,2363,0.7581123963558194
31343,31343, HS-grad,31343, Male,0, White,0.7478806952726782,6044,0.3813082198792097
9356,9356, Some-college,9356, Female,0, White,0.7534408297149686,5797,0.4065922817074419
19542,19542, HS-grad,19542, Male,0, Asian-Pac-Islander,0.7781299462730162,4490,0.5403828436892211
20268,20268, Bachelors,20268, Male,1, White,0.871034219924528,738,0.9244549083836626
24835,24835, Bachelors,24835, Male,1, White,0.7857012659707983,4014,0.5891084041355308
22083,22083, HS-grad,22083, Male,0, White,0.7618375470926845,5418,0.44538847374347423
7737,7737, Some-college,7737, Female,0, White,0.7391895656922518,6389,0.34599242501791383
5250,5250, HS-grad,5250, Male,0, White,0.47864827879714744,8961,0.0827106152113829
22955,22955, HS-grad,22955, Male,0, White,0.841866735023759,1420,0.8546422356433616
5827,5827, Some-college,5827, Male,0, White,0.7593829354633077,5547,0.4321834374040332
16408,16408, Some-college,16408, Male,0, White,0.8320260768563745,1697,0.8262872351315386
6673,6673, Assoc-acdm,6673, Female,0, White,0.8468667662227317,1278,0.8691780120790255
32116,32116, 10th,32116, Male,0, Black,0.7729736934703065,4815,0.5071143412836523
27996,27996, HS-grad,27996, Male,0, White,0.6995539257424596,7631,0.21885556351724844
23923,23923, Some-college,23923, Male,0, White,0.8064122386495995,2786,0.714812160917187
7876,7876, HS-grad,7876, Male,0, Black,0.917686134888818,121,0.9876138806428498
19835,19835, Bachelors,19835, Male,0, White,0.7459390471615341,6125,0.3730166854335142
3062,3062, Some-college,3062, Male,0, White,0.6994543042121015,7634,0.2185484696488893
23174,23174, 5th-6th,23174, Male,0, Other,0.8305631359861048,1745,0.8213737332377931
17253,17253, HS-grad,17253, Male,0, White,0.8846074498900416,457,0.9532193673866312
8629,8629, Masters,8629, Female,0, White,0.8154578995201329,2323,0.762206981267274
9814,9814, Masters,9814, Male,1, White,0.8100903956451391,2599,0.7339543453782373
29111,29111, HS-grad,29111, Male,0, White,0.8061067474204993,2810,0.7123554099703142
23936,23936, 10th,23936, Male,0, White,0.7694552485504056,5031,0.48500358276179756
27206,27206, Bachelors,27206, Male,0, Black,0.6768005767898921,8100,0.17084655543044325
885,885, Some-college,885, Male,0, White,0.7570375602361955,5647,0.4219469751253967
12987,12987, Some-college,12987, Male,0, White,0.7628534768713712,5362,0.4511208926195107
1628,1628, HS-grad,1628, Female,0, White,0.7223303777682766,7013,0.282116900399222
10145,10145, Bachelors,10145, Male,1, White,0.7429711302412343,6264,0.3587880028662095
4376,4376, Some-college,4376, Male,0, White,0.7584004997304676,5577,0.4291124987204422
5036,5036, Assoc-acdm,5036, Female,0, Black,0.758399542923134,5578,0.42901013409765587
30148,30148, 9th,30148, Female,0, White,0.7842732965468762,4113,0.5789743064796806
9241,9241, HS-grad,9241, Male,1, Black,0.8146618637367526,2367,0.757702937864674
18870,18870, HS-grad,18870, Female,0, Black,0.7777140295428844,4518,0.5375166342512028
20155,20155, Assoc-acdm,20155, Female,0, White,0.6483168512770318,8455,0.1345071143412837
21661,21661, HS-grad,21661, Female,0, White,0.722311615725423,7015,0.2819121711536493
21426,21426, Some-college,21426, Female,0, Black,0.8596460360632172,956,0.902139420616235
7211,7211, Some-college,7211, Male,0, White,0.7076283724772976,7446,0.23779301873272596
9039,9039, HS-grad,9039, Female,0, White,0.7183575944041072,7131,0.27003787491043096
21868,21868, Assoc-voc,21868, Female,1, White,0.2040577059865798,9473,0.030299928344764027
13588,13588, Assoc-voc,13588, Female,0, White,0.8712616497489509,730,0.9252738253659535
6734,6734, HS-grad,6734, Female,0, White,0.7753003929774498,4676,0.5213430238509571
17956,17956, HS-grad,17956, Female,0, Black,0.7874400761649307,3904,0.6003685126420308
18209,18209, HS-grad,18209, Male,0, White,0.7993008195546464,3196,0.6728426655747773
7248,7248, Assoc-voc,7248, Male,0, Black,0.8180223308272088,2209,0.7738765482649197
24238,24238, 1st-4th,24238, Female,0, Black,0.8284662485330947,1824,0.8132869280376702
26814,26814, HS-grad,26814, Male,0, White,0.7858198914363917,4003,0.5902344149861808
30142,30142, HS-grad,30142, Male,0, White,0.7264314756491268,6853,0.29849524004504047
280,280, Bachelors,280, Female,0, White,0.6055342674502541,8641,0.11546729450301974
27826,27826, Masters,27826, Female,0, White,0.686685004543468,7912,0.1900911045142799
26763,26763, HS-grad,26763, Male,0, Black,0.7757122078868103,4650,0.5240045040434026
10728,10728, HS-grad,10728, Female,0, White,0.7695312604450223,5029,0.48520831200737025
5366,5366, Bachelors,5366, Male,0, White,0.7712121958637271,4922,0.49616132664551127
32460,32460, HS-grad,32460, Female,0, White,0.7659627732493514,5207,0.46698740915139725
4515,4515, HS-grad,4515, Male,0, White,0.8075475227615355,2733,0.7202374859248644
26052,26052, HS-grad,26052, Male,0, White,0.8185586346747027,2189,0.7759238407206469
3415,3415, Some-college,3415, Male,0, White,0.8366396749905307,1580,0.8382638959975433
21206,21206, Masters,21206, Male,1, White,0.7974743927977018,3297,0.6625038386733545
21036,21036, Bachelors,21036, Male,0, White,0.7021112558931522,7573,0.2247927116388576
12621,12621, 12th,12621, Male,0, White,0.8282057326034122,1834,0.8122632818098066
28223,28223, Bachelors,28223, Female,0, Black,0.5062331619283539,8872,0.0918210666393694
15433,15433, Bachelors,15433, Female,0, White,0.6581593821403533,8368,0.1434128365236974
20760,20760, HS-grad,20760, Male,0, White,0.827995149483986,1842,0.8114443648275156
461,461, HS-grad,461, Male,0, Black,0.8581748218505527,995,0.8981472003275668
25018,25018, Bachelors,25018, Male,0, White,0.7822244299636194,4246,0.5653598116490941
2171,2171, HS-grad,2171, Female,0, White,0.7388696741050396,6407,0.3441498618077592
12341,12341, HS-grad,12341, Male,0, White,0.8158352186372182,2306,0.7639471798546422
27677,27677, Some-college,27677, Female,0, White,0.7932601632316334,3516,0.6400859862831405
2709,2709, HS-grad,2709, Female,0, White,0.6452653590154237,8476,0.13235745726277004
23276,23276, HS-grad,23276, Male,0, White,0.8644208911432877,864,0.9115569659125806
4178,4178, HS-grad,4178, Male,0, White,0.7867769561488174,3945,0.59617156310779
25006,25006, HS-grad,25006, Male,1, White,0.3866997502433861,9218,0.056402907155287174
14359,14359, Some-college,14359, Male,0, White,0.7230751240520872,6987,0.2847783805916675
21858,21858, 11th,21858, Male,0, White,0.7805987828801101,4341,0.5556351724843893
32470,32470, Doctorate,32470, Female,0, White,0.9315861662348663,71,0.9927321117821681
21535,21535, 9th,21535, Male,0, White,0.7802117192569645,4365,0.5531784215375166
27113,27113, Bachelors,27113, Male,0, White,0.6451138248223567,8479,0.1320503633944109
12062,12062, Masters,12062, Male,1, White,2.886579864025407e-15,9765,0.0004094584911454868
6163,6163, Some-college,6163, Male,0, White,0.8655760220091518,843,0.9137066229910943
31808,31808, Assoc-acdm,31808, Female,0, White,0.9276719526189233,80,0.9918108301770908
7817,7817, HS-grad,7817, Female,0, White,0.7082207940693285,7437,0.23871430033780328
4785,4785, Some-college,4785, Female,0, Asian-Pac-Islander,0.7986457919454908,3242,0.6681338929266045
29732,29732, HS-grad,29732, Male,0, White,0.872118028636832,711,0.9272187531988945
13096,13096, Bachelors,13096, Male,0, White,0.7948322500629619,3430,0.6488893438427679
1017,1017, HS-grad,1017, Female,0, White,0.794368927031833,3462,0.6456136759136042
6087,6087, Some-college,6087, Male,0, White,0.6580349794127067,8369,0.14331047190091106
22726,22726, HS-grad,22726, Male,0, White,0.8469731860473666,1274,0.8695874705701709
6684,6684, HS-grad,6684, Male,0, White,0.8602825449931952,943,0.9034701607124578
27148,27148, HS-grad,27148, Female,0, Black,0.8645320912527128,861,0.9118640597809398
2579,2579, HS-grad,2579, Male,0, White,0.7776373631217924,4524,0.5369024465144846
27131,27131, HS-grad,27131, Male,0, White,0.8980574482294504,279,0.9714402702426042
31216,31216, Prof-school,31216, Male,1, White,0.04614033929039962,9581,0.01924454908383666
24289,24289, Some-college,24289, Male,1, Black,0.7924275211082888,3576,0.6339441089159586
22213,22213, 10th,22213, Male,0, White,0.7190223619569072,7114,0.27177807349779914
7467,7467, Masters,7467, Male,1, White,0.8297113935580371,1774,0.8184051591769884
475,475, Bachelors,475, Female,0, White,0.8479461384325814,1246,0.8724536800081892
5925,5925, Some-college,5925, Male,1, White,0.9143067749706909,144,0.9852594943187635
10083,10083, 7th-8th,10083, Male,0, White,0.791144960030719,3659,0.6254478452246903
5597,5597, HS-grad,5597, Male,0, White,0.6497603295966186,8444,0.1356331251919337
14552,14552, Masters,14552, Male,0, White,0.7893662838671694,3776,0.6134711843586856
17517,17517, Some-college,17517, Male,0, White,0.7383740601245076,6428,0.3420002047292455
20742,20742, Bachelors,20742, Male,0, White,0.9052646166794068,207,0.9788105230832225
746,746, HS-grad,746, Male,1, White,0.23479164430283828,9423,0.035418159484082334
24705,24705, Assoc-voc,24705, Male,0, White,0.794424201847755,3460,0.645818405159177
18176,18176, HS-grad,18176, Male,0, White,0.8013622045894795,3087,0.6840004094584912
31922,31922, HS-grad,31922, Female,0, White,0.7132337660968235,7303,0.25243115979117614
5768,5768, Some-college,5768, Female,0, Black,0.9060744520637358,202,0.9793223461971543
26207,26207, Bachelors,26207, Male,1, White,0.8097103687166675,2618,0.7320094175452964
11714,11714, HS-grad,11714, Female,0, Black,0.7790363093553186,4443,0.5451939809601802
4207,4207, Bachelors,4207, Female,0, White,0.8478097715167094,1250,0.8720442215170437
30346,30346, HS-grad,30346, Female,0, White,0.793077637857363,3532,0.6384481523185588
19846,19846, Bachelors,19846, Male,0, White,0.6940999191000858,7765,0.20513870406387558
5796,5796, Bachelors,5796, Male,1, White,0.6984497670184523,7655,0.21639881257037563
11785,11785, HS-grad,11785, Female,1, White,0.45555410242854055,9023,0.07636400859862835
31939,31939, HS-grad,31939, Male,1, White,0.4863765059010937,8934,0.08547446002661485
2025,2025, Bachelors,2025, Female,0, White,0.7630364275981438,5358,0.4515303511106562
31120,31120, Bachelors,31120, Male,0, White,0.7988655393774116,3225,0.6698740915139727
19145,19145, Some-college,19145, Female,0, White,0.7583528676331609,5582,0.4286006756065104
32467,32467, 9th,32467, Male,0, White,0.8218641002568742,2062,0.7889241478145153
9325,9325, Bachelors,9325, Male,0, White,0.852067704807779,1140,0.8833043300235439
16843,16843, Assoc-voc,16843, Male,0, Asian-Pac-Islander,0.7471537892634388,6077,0.3779301873272597
3252,3252, Bachelors,3252, Female,1, White,0.7701304068955017,4985,0.48971235540997027
14299,14299, Some-college,14299, Male,1, Asian-Pac-Islander,0.7977617320516142,3285,0.6637322141467908
8807,8807, Bachelors,8807, Female,0, White,0.8053699410672406,2850,0.7082608250588597
15129,15129, Assoc-voc,15129, Male,0, White,0.7187032451686105,7120,0.27116388576108097
12967,12967, HS-grad,12967, Male,0, Black,0.7773093834118994,4547,0.5345480601903982
25981,25981, HS-grad,25981, Female,0, White,0.8001563161375178,3154,0.6771419797318047
9518,9518, Masters,9518, Female,0, White,0.7778469985591627,4510,0.5383355512334937
24839,24839, Bachelors,24839, Male,1, White,0.818360999396534,2200,0.7747978298699969
14651,14651, HS-grad,14651, Female,0, Black,0.7848861913713802,4070,0.5833759852594943
23077,23077, HS-grad,23077, Female,0, White,0.8441405414309986,1353,0.8615006653700481
7360,7360, 11th,7360, Male,0, White,0.6433425095281563,8488,0.13112908178933358
5091,5091, HS-grad,5091, Female,0, White,0.7727484612086257,4824,0.5061930596785751
22492,22492, Bachelors,22492, Male,0, White,0.781431749364132,4290,0.5608557682464941
17351,17351, Assoc-acdm,17351, Male,1, White,0.8291903961939376,1793,0.8164602313440474
22250,22250, HS-grad,22250, Male,0, White,0.6595665720210238,8352,0.14505067048827924
18911,18911, HS-grad,18911, Male,0, White,0.8100917154840207,2597,0.73415907462381
9817,9817, Prof-school,9817, Male,1, White,0.7556703294287778,5709,0.41560036851264204
4037,4037, 10th,4037, Female,0, White,0.8467033614006756,1286,0.8683590950967346
23076,23076, HS-grad,23076, Male,0, White,0.7720267584888898,4870,0.5014842870304024
15166,15166, HS-grad,15166, Male,0, White,0.7381615457773634,6435,0.341283652369741
29644,29644, HS-grad,29644, Male,1, White,0.7716447927778189,4893,0.4991299007063159
11953,11953, HS-grad,11953, Female,0, White,0.8285062063528383,1823,0.8133892926604566
27346,27346, Masters,27346, Male,0, White,0.8296993348100172,1776,0.8182004299314157
4238,4238, HS-grad,4238, Male,1, White,0.8287387055083931,1811,0.8146176681338929
11038,11038, Bachelors,11038, Male,0, White,0.838007704092729,1535,0.8428703040229297
22367,22367, Bachelors,22367, Female,0, White,0.8888992265933436,391,0.9599754324905313
15159,15159, HS-grad,15159, Male,0, White,0.870327404410244,756,0.922612345173508
1121,1121, HS-grad,1121, Female,0, White,0.40653850463092,9167,0.061623502917391715
362,362, Bachelors,362, Male,0, White,0.7963360648304709,3354,0.6566690551745317
11230,11230, HS-grad,11230, Male,1, White,0.5331715435152357,8808,0.09837240249769674
8420,8420, Bachelors,8420, Male,0, White,0.7776963830226747,4520,0.5373119050056301
4784,4784, Assoc-acdm,4784, Male,1, White,0.474610175142111,8975,0.08127751049237386
11968,11968, Some-college,11968, Female,0, White,0.7818006955465929,4268,0.5631077899477941
5387,5387, HS-grad,5387, Female,0, White,0.7224617060606784,7004,0.2830381820042993
12488,12488, HS-grad,12488, Male,1, White,0.8192988647152907,2155,0.7794042378953834
18527,18527, Some-college,18527, Male,1, White,0.3439396388263378,9290,0.049032654314668855
15723,15723, HS-grad,15723, Male,0, White,0.7462993684432256,6117,0.37383560241580505
2318,2318, Masters,2318, Male,1, White,0.7425113374473309,6276,0.357559627392773
21217,21217, Bachelors,21217, Male,0, White,0.6591076619161484,8362,0.14402702426041558
2140,2140, Masters,2140, Female,0, White,0.7931798872531028,3523,0.639369433923636
27516,27516, HS-grad,27516, Male,0, White,0.6686107467603276,8229,0.1576415190910021
27213,27213, Assoc-acdm,27213, Male,1, White,0.7783707091348835,4481,0.5413041252942983
15716,15716, Some-college,15716, Female,0, White,0.7761752004007203,4618,0.5272801719725663
13287,13287, Prof-school,13287, Male,1, White,0.7524542177061911,5856,0.40055276896304637
3832,3832, 11th,3832, Male,0, Asian-Pac-Islander,0.7247872719032806,6916,0.29204626880949947
26509,26509, HS-grad,26509, Female,0, White,0.7374055384327676,6467,0.33800798444057734
2420,2420, Bachelors,2420, Male,1, White,0.45775200161680585,9018,0.07687583171256018
23214,23214, HS-grad,23214, Male,0, White,0.4368939024057077,9088,0.06971030811751455
13386,13386, HS-grad,13386, Male,0, White,0.7955787963120136,3393,0.6526768348858634
163,163, HS-grad,163, Female,0, Asian-Pac-Islander,0.7040858246975685,7533,0.22888729655031226
30862,30862, Masters,30862, Male,0, White,0.6077599400436328,8635,0.11608148223973791
23351,23351, Bachelors,23351, Male,0, Asian-Pac-Islander,0.7389376902613212,6403,0.3445593202989047
8560,8560, Some-college,8560, Male,0, White,0.7118187803740025,7349,0.24772238714300343
12861,12861, Some-college,12861, Female,0, White,0.7865326190172679,3962,0.5944313645204218
27337,27337, Some-college,27337, Female,0, Black,0.7983766192800629,3253,0.6670078820759546
10275,10275, HS-grad,10275, Female,0, White,0.79406556803078,3475,0.6442829358173815
22409,22409, Masters,22409, Male,0, White,0.8031038732577686,2979,0.6950557887194186
17177,17177, Some-college,17177, Male,0, White,0.8304722335555276,1752,0.8206571808782884
14128,14128, Assoc-acdm,14128, Male,1, White,0.7942878725307415,3465,0.6453065820452452
795,795, Some-college,795, Male,0, Black,0.72008004901121,7088,0.27443955369024464
2864,2864, Some-college,2864, Female,0, White,0.8128590366363984,2446,0.7496161326645512
26986,26986, Some-college,26986, Male,0, White,0.7154234295620512,7230,0.2599037772545808
28286,28286, Assoc-voc,28286, Male,1, White,0.8986479958239415,272,0.9721568226021087
25629,25629, Assoc-acdm,25629, Male,1, Black,0.2351254188779337,9422,0.03552052410686868
22741,22741, Some-college,22741, Female,0, White,0.7411193537939944,6312,0.35387450097246387
15229,15229, Some-college,15229, Male,1, White,0.7937553634007866,3486,0.6431569249667315
25921,25921, HS-grad,25921, Male,0, White,0.7930191436797829,3539,0.6377315999590542
2019,2019, 11th,2019, Male,0, White,0.7728429215875994,4820,0.5066025181697205
15380,15380, 9th,15380, Male,0, White,0.7697984342356836,5008,0.4873579690858839
23658,23658, Some-college,23658, Male,0, White,0.9103551246966594,170,0.982598014126318
7262,7262, HS-grad,7262, Female,0, White,0.7816958408316749,4275,0.5623912375882895
8822,8822, HS-grad,8822, Female,0, White,0.7702666049884804,4979,0.49032654314668855
5892,5892, HS-grad,5892, Female,0, White,0.777877679036645,4507,0.5386426451018528
25509,25509, HS-grad,25509, Male,1, White,0.827835304770179,1853,0.8103183539768656
26196,26196, HS-grad,26196, Male,0, Amer-Indian-Eskimo,0.6552134995655376,8399,0.14023953321732008
17842,17842, HS-grad,17842, Male,1, White,0.7472004858641033,6075,0.3781349165728324
27382,27382, Some-college,27382, Female,0, White,0.7459153928207064,6127,0.3728119561879415
25034,25034, Some-college,25034, Female,0, White,0.7971122765383292,3311,0.6610707339543453
9962,9962, Bachelors,9962, Male,1, White,0.8896035608929266,380,0.9611014433411813
21585,21585, Bachelors,21585, Female,0, White,0.7685615369768591,5081,0.47988535162247925
27811,27811, Bachelors,27811, Male,1, White,0.7286075810161464,6771,0.30688913911352234
27664,27664, Bachelors,27664, Female,0, White,0.749625480603022,5979,0.3879619203603235
19814,19814, HS-grad,19814, Male,0, White,0.4857525837366361,8936,0.08526973078104205
9129,9129, Some-college,9129, Male,1, White,0.49623441975696536,8902,0.08875012795577852
22095,22095, Masters,22095, Female,0, White,0.809376356787936,2641,0.72965503122121
9482,9482, 11th,9482, Male,0, White,0.8355846865809251,1608,0.8353976865595251
15631,15631, HS-grad,15631, Male,1, White,0.7194249750003194,7109,0.272289896611731
10939,10939, Masters,10939, Male,0, White,0.7802726602866914,4360,0.5536902446514484
6879,6879, Masters,6879, Male,1, White,0.9404386494003346,52,0.994677039615109
31278,31278, Assoc-voc,31278, Male,0, White,0.7348181473284006,6555,0.3289998976353772
16091,16091, Some-college,16091, Female,0, White,0.7991657917284485,3206,0.6718190193469137
9367,9367, 10th,9367, Male,0, White,0.8796470217381057,544,0.9443136452042175
13136,13136, Some-college,13136, Female,0, White,0.7887969045907076,3816,0.6093765994472311
1588,1588, HS-grad,1588, Female,0, White,0.7250232169510209,6909,0.292762821169004
12925,12925, 11th,12925, Male,0, White,0.7320591476502027,6657,0.318558706111168
26335,26335, Masters,26335, Male,0, White,0.7349801027452147,6553,0.32920462688095
5214,5214, Bachelors,5214, Female,0, Amer-Indian-Eskimo,0.9302356934206188,72,0.9926297471593817
30064,30064, Some-college,30064, Female,0, White,0.7536872448182621,5784,0.4079230218036647
20640,20640, Some-college,20640, Male,0, White,0.8100778610387569,2601,0.7337496161326645
1059,1059, HS-grad,1059, Male,1, White,0.8029469867991148,2987,0.6942368717371277
22810,22810, HS-grad,22810, Male,0, White,0.7627097013398652,5374,0.44989251714607437
12623,12623, HS-grad,12623, Female,0, Black,0.8127334958551639,2451,0.7491043095506194
4657,4657, Bachelors,4657, Male,1, White,0.7650023116548192,5263,0.4612549902753609
18282,18282, HS-grad,18282, Female,0, White,0.6935914630776105,7780,0.20360323472208008
17730,17730, HS-grad,17730, Male,0, White,0.7257844964970924,6881,0.29562903060702217
28791,28791, HS-grad,28791, Female,0, White,0.7986817074505217,3237,0.6686457160405364
27466,27466, HS-grad,27466, Female,0, White,0.772137157280019,4867,0.5017913808987614
7502,7502, Some-college,7502, Female,0, White,0.8664523102071471,825,0.9155491862012488
15577,15577, Bachelors,15577, Female,1, White,0.7023253330049655,7565,0.22561162862114859
22478,22478, Some-college,22478, Male,0, White,0.444642327644757,9063,0.0722694236871737
9881,9881, Some-college,9881, Female,0, White,0.7568206318423317,5655,0.4211280581431057
22268,22268, HS-grad,22268, Female,0, White,0.7727617758289573,4823,0.5062954243013614
31643,31643, Some-college,31643, Male,0, White,0.5698500733055125,8732,0.10615211382946055
7812,7812, Some-college,7812, Female,0, White,0.77021553561884,4982,0.4900194492783294
3241,3241, Some-college,3241, Male,0, Black,0.8123892027411277,2475,0.7466475586037465
20370,20370, Bachelors,20370, Male,0, White,0.850860688402759,1172,0.8800286620943802
30046,30046, Bachelors,30046, Male,0, White,0.793084013917736,3531,0.638550516941345
15831,15831, Masters,15831, Male,1, White,0.9120792780971394,162,0.9834169311086088
20783,20783, 10th,20783, Female,0, White,0.6199436836929402,8584,0.12130207800184256
8216,8216, Assoc-voc,8216, Male,0, White,0.8114100721753474,2535,0.7405056812365647
24920,24920, 12th,24920, Female,0, White,0.6769877418874041,8094,0.17146074316716142
29427,29427, HS-grad,29427, Male,0, White,0.817275208925191,2241,0.770600880335756
13659,13659, HS-grad,13659, Female,0, White,0.7629164540849727,5360,0.4513256218650834
16955,16955, HS-grad,16955, Male,0, White,0.7691187464094605,5055,0.48254683181492475
15240,15240, Some-college,15240, Male,0, White,0.8845168686603633,462,0.9527075442726993
25954,25954, HS-grad,25954, Male,0, White,0.7329741066607826,6629,0.3214249155491862
4228,4228, Assoc-voc,4228, Female,0, Black,0.7248692927366573,6914,0.29225099805507215
13085,13085, HS-grad,13085, Male,0, White,0.8629696739594346,881,0.9098167673252124
8270,8270, Bachelors,8270, Male,1, White,0.420383003898931,9132,0.06520626471491453
24924,24924, HS-grad,24924, Female,0, White,0.7434765993308797,6245,0.36073293069915036
17246,17246, HS-grad,17246, Male,0, White,0.7583424830730462,5583,0.42849831098372404
25726,25726, HS-grad,25726, Female,0, White,0.891039682966312,362,0.9629440065513358
14182,14182, HS-grad,14182, Female,0, White,0.7726173820345348,4840,0.5045552257139932
29525,29525, Some-college,29525, Male,1, White,0.7866280344685221,3955,0.5951479168799263
13407,13407, Some-college,13407, Male,0, White,0.4806532238253518,8954,0.08342716757088753
8361,8361, Bachelors,8361, Male,1, White,0.7443883825953908,6203,0.3650322448561777
31035,31035, Some-college,31035, Male,0, White,0.4045714844333469,9175,0.06080458593510085
10642,10642, Some-college,10642, Female,0, White,0.9039174289390984,220,0.9774797829869997
14755,14755, Some-college,14755, Female,0, White,0.6575409628352711,8374,0.14279864878697923
21271,21271, HS-grad,21271, Male,1, White,0.7628232761477799,5365,0.4508137987511516
30530,30530, Masters,30530, Male,0, White,0.8072880460193256,2742,0.7193162043197872
18877,18877, 12th,18877, Female,0, Black,0.8144564545006197,2377,0.7566792916368104
5098,5098, Prof-school,5098, Male,1, White,3.9968028886505635e-15,9753,0.0016378339645818363
16040,16040, HS-grad,16040, Male,1, White,0.8901945754797858,375,0.9616132664551131
20228,20228, Some-college,20228, Male,0, White,0.7945777390924089,3450,0.6468420513870407
28076,28076, Masters,28076, Female,1, White,0.8064893529064701,2782,0.7152216194083325
631,631, 10th,631, Female,0, Black,0.7551824462312039,5724,0.41406489917084655
100,100, Masters,100, Male,1, White,0.7921821686582569,3595,0.6319991810830177
7988,7988, HS-grad,7988, Male,0, White,0.7773645651278158,4544,0.5348551540587573
12612,12612, HS-grad,12612, Male,0, White,0.4044248791713835,9176,0.06070222131231451
3686,3686, HS-grad,3686, Female,0, White,0.8193692357998377,2152,0.7797113317637424
5772,5772, HS-grad,5772, Female,0, White,0.8402748755680538,1461,0.8504452861091207
10866,10866, Some-college,10866, Male,1, White,0.7656292904062201,5231,0.46453065820452455
18774,18774, Bachelors,18774, Male,0, White,0.7596456175046363,5535,0.43341181287746955
22816,22816, Some-college,22816, Female,0, White,0.8718503604587217,715,0.926809294707749
27706,27706, HS-grad,27706, Male,0, White,0.8621979980228871,898,0.9080765687378443
3151,3151, Bachelors,3151, Male,0, White,0.7270860887732817,6833,0.3005425325007678
20990,20990, HS-grad,20990, Female,0, White,0.8300522885885304,1765,0.8193264407820657
14007,14007, Some-college,14007, Male,0, White,0.6591766847789605,8358,0.14443648275156107
17515,17515, HS-grad,17515, Male,0, White,0.8125698343506433,2460,0.748183027945542
22927,22927, Some-college,22927, Female,0, White,0.8570350192418267,1023,0.8952809908895486
28699,28699, HS-grad,28699, Male,0, White,0.7624774592756607,5385,0.44876650629542425
15491,15491, HS-grad,15491, Female,0, White,0.7706823204418423,4952,0.4930903879619204
29188,29188, Bachelors,29188, Female,1, White,0.3809819754399808,9226,0.0555839901729962
31028,31028, Bachelors,31028, Male,1, White,0.4692424178532615,8988,0.07994677039615106
19999,19999, HS-grad,19999, Male,1, White,0.9075689404746382,192,0.980345992425018
14724,14724, 9th,14724, Male,0, Black,0.8904747203346784,370,0.962125089569045
19602,19602, HS-grad,19602, Female,0, White,0.7509754773075825,5915,0.39451325621865085
9054,9054, HS-grad,9054, Male,0, White,0.8763656734989839,610,0.9375575801003173
32558,32558, HS-grad,32558, Female,0, White,0.7879781663112079,3875,0.6033370867028355
28487,28487, Assoc-acdm,28487, Male,0, White,0.8305496464625789,1746,0.8212713686150066
